id,safra,y,VAR_1,VAR_2,VAR_3,VAR_4,VAR_5,VAR_6,VAR_7,VAR_8,VAR_9,VAR_10,VAR_11,VAR_12,VAR_13,VAR_14,VAR_15,VAR_16,VAR_17,VAR_18,VAR_19,VAR_20,VAR_21,VAR_22,VAR_23,VAR_24,VAR_25,VAR_26,VAR_27,VAR_28,VAR_29,VAR_30,VAR_31,VAR_32,VAR_33,VAR_34,VAR_35,VAR_36,VAR_37,VAR_38,VAR_39,VAR_40,VAR_41,VAR_42,VAR_43,VAR_44,VAR_45,VAR_46,VAR_47,VAR_48,VAR_49,VAR_50,VAR_51,VAR_52,VAR_53,VAR_54,VAR_55,VAR_56,VAR_57,VAR_58,VAR_59,VAR_60,VAR_61,VAR_62,VAR_63,VAR_64,VAR_65,VAR_66,VAR_67,VAR_68,VAR_69,VAR_70,VAR_71,VAR_72,VAR_73,VAR_74,VAR_75,VAR_76,VAR_77,VAR_78
9085,201403,0,0.0,0.0,0.0,0.0,15.34,913.0,45.11,31.97,1000.0,46.0,43.14,,23.32,,,,600.0,,0.0,12,,0.0,21.25,107.38,0.0,,,0.0,,1000.0,,0.133832912727673,0.0,58.97,301.98,,,315.77,69.0,2.0,,,,6.0,69.97,,,,,,,,1000.0,1000.0,,,41,71.0,82.92,-0.133343746407103,,,,1,383.58,8.0,,,62.35,,,2.0,,,,106.51,15.56,
9086,201406,0,16.0,0.0,0.0,0.0,,241.0,,51.15,1442.8,,46.65,,,326.0,41.95,,1500.0,,0.0,12,,0.0,,,0.0,0.0,214.0,0.0,3.0,1442.8,0.0,0.0571981886428283,0.0,358.05,139.95,2.03,3.0,,,0.0,2.03,3.0,,0.0,,3.0,,3.0,0.0,101.36,326.0,293.65,1902.65,1442.8,101.36,101.36,44,,,-0.059298901120992,2.03,,101.36,1,336.38,,-17.0,3.0,,,0.0,-62.0,0.0,0.0,304.08,,,0.0
9087,201406,1,29.0,0.0,0.0,0.0,120.93,549.0,109.55,75.13,700.0,,30.98,,32.99,,48.09,,,,0.0,12,,0.0,,332.86,0.0,,72.0,0.0,,700.0,,0.090634138151029,0.0,319.91,30.98,,,395.87,98.0,0.0,,,,0.0,98.98,,,,,,,246.69,700.0,700.0,,,23,326.0,,-0.411786729965823,,,,1,372.33,,,,,,,4.0,,,,,,
9089,201408,0,19.0,0.0,0.0,0.0,41.38,362.0,35.07,31.18,1000.0,,,,,,137.23,,,,0.0,10,,0.0,,206.92,0.0,,11.0,0.0,,2000.0,,0.090634138151029,0.0,218.26,,,,199.12,,0.0,,,,0.0,,,,,,,,368.97,1000.0,1000.0,,,25,206.0,,-0.411786729965823,,,,1,347.73,,,,,,,-20.0,,,,,,
9090,201408,0,14.0,0.0,0.0,0.0,131.7,1447.0,59.98,49.97,1500.0,124.0,,236.0,136.96,636.0,99.96,26.0,6752.45,3.0,0.0,12,233.0,0.0,75.97,320.1,6.0,463.0,559.0,12.0,3.0,1500.0,9.0,0.133832912727673,0.0,99.95,,3.59,3.0,59.98,328.0,6.0,7.18,3.0,6.0,6.0,329.9,6.0,0.0,3.0,0.0,179.56,400.0,139.95,3796.92,4660.45,179.56,179.56,32,309.0,253.01,-0.354107585360257,3.59,418.0,179.56,1,361.47,3.0,-41.0,3.0,125.96,0.0,0.0,17.0,0.0,0.0,538.68,488.87,0.0,0.0
9091,201403,1,109.0,1.0,1.0,2.0,109.56,629.0,129.54,131.15,600.0,,,,74.67,298.0,196.5,,,,0.0,5,,0.0,,651.98,0.0,220.0,,0.0,-9.0,1200.0,0.0,0.133832912727673,0.0,655.8,,,-9.0,647.78,149.0,0.0,,-9.0,,0.0,149.35,-9.0,,,,,298.0,945.34,900.0,600.0,159.61,,23,455.0,161.23,-0.411786729965823,,,,1,3053.2,,-41.0,,,,0.0,6.0,0.0,0.0,,161.23,,0.0
9092,201409,0,,,,,,1630.0,,,600.0,,,,,1460.0,,40.0,1300.0,16.0,5.0,8,435.0,6.0,,,0.0,1300.0,,1.0,1.0,600.0,10.0,0.133832912727673,1.0,,,,1.0,,,0.0,2.61,1.0,,0.0,,1.0,0.0,1.0,2.61,130.52,193.0,,750.0,1100.0,,130.52,27,,,-0.411786729965823,,,,1,,,-37.0,1.0,,,0.0,1461.0,0.0,0.0,391.56,,,0.0
9094,201404,0,0.0,0.0,0.0,0.0,50.38,560.0,,,411.25,,,,57.98,,,,,,0.0,5,,0.0,,251.9,0.0,,,0.0,,963.77,,0.090634138151029,0.0,,,,,,173.0,0.0,,,,0.0,173.95,,,,,,,,411.25,411.25,,,39,250.0,0.0,-0.231735369185606,,,,1,,,,,,,,414.0,,,,11.7,,
9095,201401,0,110.0,1.0,1.0,1.0,,138.0,32.97,61.1,1000.0,,18.95,,,,,,,,0.0,12,,0.0,,,0.0,,,0.0,,1000.0,,0.0467093416827228,0.0,481.16,132.65,,,230.79,,0.0,,,,0.0,,,,,,,,,2000.0,,,,67,,,0.648196909605187,,,,1,466.42,,,,,,,21.0,,,,,,
9096,201403,0,,,,,,1960.0,,,2000.0,,,,,485.0,,,3200.0,2.0,2.0,12,55.0,17.0,,,0.0,179.0,,3.0,1.0,2000.0,0.0,0.133832912727673,15.0,,,0.0,1.0,,,0.0,,2.0,,0.0,,2.0,,,,,485.0,,2000.0,2000.0,129.53,,68,,0.0,0.648196909605187,2.59,,129.53,1,,,,,,5.18,0.0,1960.0,0.0,0.0,,0.0,,0.0
9097,201407,0,0.0,0.0,0.0,0.0,29.04,2901.0,20.48,29.78,165.0,622.0,8.98,404.0,109.2,,44.38,77.0,,42.0,27.0,12,858.0,32.0,171.12,131.92,7.0,,,8.0,,330.0,13.0,0.133832912727673,5.0,78.56,17.97,,,70.96,416.0,12.0,,,20.0,12.0,488.61,,0.0,,,,,200.34,165.0,165.0,,,38,129.0,268.1,-0.231735369185606,,418.0,,0,3178.4,42.0,,,643.1,,,17.0,,,,270.14,10.39,
9098,201409,1,25.0,0.0,0.0,0.0,,281.0,67.97,25.31,1000.0,,,,,,62.74,,1000.0,,0.0,12,,0.0,,,0.0,,242.0,0.0,,3000.0,,0.090634138151029,0.0,75.95,,,,185.95,,0.0,,,,0.0,,,,,,,,170.24,,1000.0,,,43,,,-0.059298901120992,,,,1,1089.12,,,,,,,3.0,,,,,,
9099,201402,0,69.0,0.0,5.0,1.0,,132.0,,87.41,300.0,,14.79,,,,,,,,0.0,8,,0.0,,,0.0,,,0.0,,300.0,,0.0467093416827228,0.0,422.86,73.97,,,,,0.0,,,,0.0,,,,,,,,,600.0,,,,24,,,-0.411786729965823,,,,1,423.56,,,,,,,-31.0,,,,,,
9103,201407,0,45.0,0.0,0.0,4.0,,3154.0,106.63,,1000.0,526.0,,878.0,,733.0,,36.0,300.0,85.0,48.0,12,1563.0,56.0,99.59,,10.0,393.0,464.0,12.0,0.0,1000.0,37.0,0.133832912727673,8.0,,,0.0,0.0,747.09,,8.0,0.0,3.0,26.0,12.0,,3.0,0.0,0.0,0.0,108.0,330.0,,2477.47,1000.0,108.0,108.0,60,,562.7,0.357323965312407,0.0,836.0,108.0,0,3339.02,24.0,-71.0,0.0,796.72,4.8,0.0,130.0,0.0,0.0,432.0,1691.65,267.91,0.0
9104,201408,0,0.0,0.0,0.0,0.0,,281.0,71.91,29.99,1000.0,,,,,,84.64,,,,0.0,12,,0.0,,,0.0,,,0.0,,1000.0,,0.090634138151029,0.0,29.99,,,,528.85,,0.0,,,,0.0,,,,,,,,592.48,1000.0,1000.0,,,59,,,0.357323965312407,,,,1,3214.88,,,,,,,61.0,,,,,,
9107,201405,0,11.0,0.0,0.0,0.0,,206.0,18.44,23.33,778.91,,45.58,,,,,,300.0,,0.0,12,,0.0,,,0.0,,130.0,0.0,,778.91,,0.0571981886428283,0.0,69.99,319.06,,,73.77,,0.0,,,,0.0,,,,,,,,,778.91,778.91,,,33,,,-0.354107585360257,,,,1,329.99,,,,,,,16.0,,,,,,
9108,201403,0,0.0,0.0,0.0,0.0,,229.0,38.42,39.1,800.0,,16.66,,,,25.19,,1880.0,,0.0,12,,0.0,,,0.0,,,0.0,,800.0,,0.0571981886428283,0.0,273.7,49.99,,,268.94,,0.0,,,,0.0,,,,,,,,176.33,800.0,800.0,,,56,,,0.242879678877368,,,,1,1316.43,,,,,,,-13.0,,,,,,
9109,201404,1,174.0,3.0,1.0,1.0,,352.0,115.24,,501.3,,159.74,,,26.0,79.98,,,,0.0,5,,0.0,,,0.0,-1.0,,0.0,,1320.3,,0.090634138151029,0.0,,1118.18,,,327.77,,0.0,,,,0.0,,,,,0.0,,26.0,239.95,910.8,910.8,,,26,,,-0.411786729965823,,,,1,0.0,,,,,,0.0,59.0,0.0,0.0,,,,0.0
9110,201404,1,4.0,0.0,0.0,0.0,,838.0,,,1200.0,795.0,,,182.56,294.0,,,,,0.0,12,,0.0,206.61,,0.0,0.0,684.0,0.0,21.0,1200.0,0.0,0.133832912727673,0.0,,,,21.0,,677.0,3.0,14.04,21.0,,4.0,722.73,21.0,,21.0,3.51,175.7,294.0,,2200.0,2200.0,175.7,175.7,42,,861.67,-0.0737564789495467,,,,1,,27.0,-29.0,21.0,799.05,,1.0,558.0,1.0,1.0,878.5,809.05,0.0,1.0
9111,201406,0,,,,,,1778.0,,,1900.0,,,405.0,,1194.0,,264.0,1100.0,53.0,9.0,12,455.0,11.0,,,12.0,822.0,,12.0,1.0,1900.0,93.0,0.133832912727673,2.0,,,0.0,1.0,,,2.0,4.38,1.0,51.0,2.0,,1.0,139.92,1.0,0.0,232.77,122.0,,5450.0,1900.0,206.63,260.81,57,,,0.319424920164188,3.89,2926.0,194.51,0,,,-7.0,1.0,,,0.0,1010.0,0.0,0.0,698.31,,,0.0
9113,201406,1,82.0,0.0,1.0,3.0,,216.0,132.51,43.99,1000.0,,69.98,,,,,,,,0.0,12,,0.0,,,0.0,,,0.0,,1000.0,,0.0571981886428283,0.0,87.98,166.97,,,328.03,,0.0,,,,0.0,,,,,,,,,1000.0,1000.0,,,47,,,0.079926420595367,,,,1,47.83,,,,,,,38.0,,,,,,
9116,201401,0,0.0,0.0,0.0,0.0,41.79,390.0,46.97,,1200.0,,12.75,,,347.0,5.55,,2000.0,,0.0,12,,0.0,,312.92,0.0,0.0,,0.0,3.0,1200.0,0.0,0.090634138151029,0.0,,89.25,4.3,3.0,110.93,,0.0,0.0,3.0,,0.0,,3.0,,1.0,0.0,107.34,347.0,38.85,2400.0,2496.68,107.34,107.34,34,207.0,,-0.30845333657335,2.15,,107.34,1,,,-6.0,1.0,,,0.0,116.0,0.0,0.0,322.02,,,0.0
9117,201408,1,7.0,0.0,0.0,0.0,91.89,751.0,81.89,48.98,500.0,408.0,,,97.57,517.0,6.81,,2000.0,,0.0,6,,0.0,117.13,493.29,0.0,149.0,189.0,0.0,6.0,500.0,0.0,0.133832912727673,0.0,135.98,,0.0,3.0,543.29,465.0,0.0,2.94,6.0,,1.0,554.05,6.0,,3.0,,147.16,517.0,47.67,1500.0,1500.0,147.16,,69,337.0,349.81,0.721630021341369,2.94,,147.16,1,1795.21,23.0,-54.0,3.0,544.96,2.94,0.0,4.0,0.0,0.0,147.16,321.54,133.07,0.0
9118,201408,0,0.0,0.0,0.0,0.0,45.47,702.0,,,700.0,,,,58.23,,,,1954.57,,0.0,12,,0.0,,90.95,0.0,,,0.0,,700.0,,0.133832912727673,0.0,,,,,,215.0,1.0,,,,2.0,217.91,,,,,,,,,700.0,,,38,90.0,189.84,-0.231735369185606,,,,1,,,,,,,,484.0,,,,258.21,,
9119,201404,0,96.0,11.0,2.0,2.0,73.34,2740.0,,58.48,1300.0,646.0,,1259.0,197.9,624.0,,175.0,1000.0,87.0,38.0,12,2634.0,42.0,158.78,513.38,11.0,301.0,333.0,12.0,0.0,1300.0,53.0,0.133832912727673,4.0,116.96,,,-42.0,,974.0,7.0,,8.0,33.0,8.0,1224.89,10.0,0.0,,,,624.0,,2300.0,3300.0,192.78,,50,337.0,777.26,0.156301087833759,0.0,1672.0,192.78,0,3331.62,16.0,-71.0,,800.65,7.72,0.0,5.0,0.0,0.0,,914.81,150.89,0.0
9121,201408,0,11.0,0.0,0.0,0.0,146.81,5024.0,,,2100.0,275.0,,475.0,32.48,546.0,,95.0,5046.13,165.0,86.0,12,3109.0,102.0,62.65,1083.38,8.0,321.0,173.0,10.0,14.0,6300.0,24.0,0.133832912727673,16.0,,,26.16,14.0,,142.0,10.0,19.62,14.0,8.0,11.0,143.94,14.0,0.0,14.0,19.62,326.79,321.0,,6300.0,4500.0,237.87,326.79,51,771.0,282.29,0.156301087833759,0.0,418.0,193.41,0,1960.0,17.0,-425.0,11.0,278.86,0.0,0.0,318.0,0.0,0.0,980.37,217.38,0.0,0.0
9122,201401,1,24.0,0.0,0.0,0.0,267.25,507.0,127.29,48.31,1050.0,,115.01,,,,120.04,,1050.0,,0.0,12,,0.0,,1103.24,0.0,,,0.0,,1050.0,,0.090634138151029,0.0,124.97,418.54,,,374.81,,0.0,,,,0.0,,,,,,,,615.38,2100.0,,,,54,883.0,,0.219380082347677,,,,1,2604.14,,,,,,,22.0,,,,,,
9123,201403,0,71.0,0.0,1.0,8.0,,838.0,,93.27,800.0,258.0,,,139.93,,60.0,,,,0.0,12,,0.0,77.96,,0.0,,71.0,0.0,,800.0,,0.133832912727673,0.0,351.35,,,,,432.0,2.0,,,,4.0,453.12,,,,,,,300.0,800.0,800.0,,,22,,369.07,-0.690749137734589,,,,1,223.67,10.0,,,354.73,,,-43.0,,,,1004.18,95.11,
9124,201402,0,166.0,3.0,1.0,1.0,17.98,1923.0,,,1300.0,110.0,13.32,117.0,14.44,771.0,,45.0,,18.0,12.0,12,126.0,14.0,23.88,55.97,5.0,478.0,,6.0,-4.0,1300.0,3.0,0.133832912727673,2.0,,39.98,,-4.0,,14.0,5.0,0.0,19.0,10.0,6.0,14.44,19.0,0.0,-4.0,0.0,131.34,197.0,,4600.0,1400.0,,131.34,62,54.0,155.9,0.357323965312407,,1254.0,,1,4710.07,7.0,-51.0,-5.0,167.16,4.46,0.0,110.0,0.0,0.0,394.02,206.59,56.59,0.0
9125,201403,0,20.0,0.0,0.0,0.0,,229.0,31.99,26.54,200.0,,3.99,,,,,,,,0.0,9,,0.0,,,0.0,,,0.0,,200.0,,0.0571981886428283,0.0,212.32,3.99,,,221.98,,0.0,,,,0.0,,,,,,,,,400.0,200.0,,,22,,,-0.690749137734589,,,,1,302.0,,,,,,,-38.0,,,,,,
9127,201409,0,5.0,0.0,0.0,0.0,29.97,622.0,16.95,49.6,1500.0,,47.66,,42.7,,23.17,,1500.0,,0.0,12,,0.0,,69.97,0.0,,181.0,0.0,,4500.0,,0.133832912727673,0.0,172.26,95.32,,,118.65,224.0,0.0,,,,0.0,341.6,,,,,,,162.19,,3000.0,,,23,68.0,100.0,-0.411786729965823,,,,1,120.22,,,,,,,-15.0,,,,150.0,,
9128,201404,1,173.0,3.0,1.0,2.0,58.02,1372.0,3.99,58.72,1500.0,310.0,,289.0,7.19,591.0,21.19,30.0,,,0.0,12,,0.0,62.38,335.88,4.0,228.0,,9.0,29.0,1500.0,20.0,0.133832912727673,0.0,469.76,,4.02,29.0,19.98,35.0,3.0,,29.0,15.0,7.0,35.97,29.0,0.0,,,,591.0,105.95,2000.0,2500.0,100.63,,36,333.0,299.0,-0.231735369185606,4.02,,100.63,0,992.67,10.0,-2.0,,311.92,12.06,3.0,-52.0,3.0,6.0,,341.95,0.0,6.0
9129,201407,0,0.0,0.0,0.0,0.0,,1350.0,,,1000.0,219.0,,323.0,115.38,,,,,,0.0,6,,0.0,43.98,,3.0,,,4.0,,1000.0,,0.133832912727673,0.0,,,,,,336.0,3.0,,,3.0,4.0,429.81,,,,,,,,1000.0,1000.0,,,40,,268.31,-0.133343746407103,,,,1,,5.0,,,219.92,,,497.0,,,,221.62,0.0,
9130,201407,0,29.0,0.0,0.0,0.0,106.9,835.0,90.36,131.19,1000.0,454.0,,,88.13,168.0,36.98,,1000.0,,0.0,12,,0.0,95.77,869.27,0.0,14.0,409.0,0.0,2.0,1000.0,,0.133832912727673,0.0,730.94,,,2.0,665.1,399.0,2.0,0.0,2.0,,3.0,585.7,2.0,,2.0,0.0,179.6,168.0,73.96,3000.0,1000.0,,179.6,44,601.0,512.76,-0.059298901120992,,,,1,700.81,13.0,-9.0,-1.0,507.72,,0.0,-68.0,0.0,0.0,1077.6,247.68,50.83,0.0
9131,201407,0,16.0,0.0,0.0,0.0,32.65,2900.0,97.62,,200.0,1281.0,48.39,325.0,74.61,1093.0,39.98,170.0,5000.0,59.0,28.0,5,975.0,42.0,417.33,97.97,9.0,836.0,688.0,12.0,6.0,400.0,10.0,0.133832912727673,14.0,,232.1,,,262.92,303.0,11.0,,16.0,16.0,12.0,356.55,16.0,319.84,,,,479.0,119.96,1700.0,1200.0,,,44,97.0,605.28,-0.059298901120992,7.04,418.0,352.19,0,1743.69,41.0,,,1418.28,14.08,0.0,16.0,0.0,0.0,,713.27,126.17,0.0
9132,201405,0,41.0,0.0,0.0,1.0,,344.0,,85.99,415.91,,156.15,,,,236.2,,1500.0,,0.0,4,,0.0,,,0.0,,,0.0,,415.91,,0.090634138151029,0.0,301.98,480.87,,,,,0.0,,,,0.0,,,,,,,,360.85,415.91,1915.91,,,32,,,-0.354107585360257,,,,1,289.61,,,,,,,12.0,,,,,,
9133,201406,0,0.0,0.0,0.0,0.0,,4172.0,,45.87,1300.0,,109.57,885.0,,1193.0,,334.0,3900.0,147.0,62.0,12,4251.0,70.0,,,10.0,797.0,,12.0,0.0,1300.0,51.0,0.133832912727673,8.0,347.12,547.9,0.0,0.0,,,0.0,,3.0,8.0,0.0,,3.0,59.94,,,,444.0,,5400.0,2700.0,166.7,,57,,,0.319424920164188,0.0,2926.0,166.7,1,4201.73,,-93.0,,,2.82,0.0,-51.0,0.0,0.0,,,,0.0
9136,201402,0,0.0,0.0,0.0,0.0,37.18,1580.0,,,1500.0,175.0,,,,391.0,,102.0,3500.0,7.0,3.0,12,128.0,4.0,35.18,185.93,2.0,113.0,,3.0,-3.0,1500.0,0.0,0.133832912727673,1.0,,,0.0,-10.0,,,5.0,0.0,-3.0,,6.0,,-3.0,0.0,-10.0,,198.94,391.0,,3000.0,2500.0,198.94,198.94,50,185.0,,0.156301087833759,0.0,418.0,198.94,0,,5.0,-114.0,-10.0,175.93,0.0,0.0,419.0,0.0,0.0,596.82,,0.0,0.0
9137,201407,1,112.0,1.0,1.0,2.0,78.64,3504.0,149.98,56.63,2000.0,753.0,17.99,541.0,31.49,105.0,,,,70.0,29.0,12,839.0,43.0,291.56,235.94,9.0,15.0,,12.0,-1.0,2000.0,,0.133832912727673,14.0,139.93,17.99,,-1.0,589.95,62.0,8.0,,-1.0,23.0,10.0,62.99,-1.0,,-1.0,0.0,,105.0,,2600.0,2600.0,,310.64,43,234.0,249.51,-0.059298901120992,,,,0,3910.05,18.0,-3.0,,759.8,,0.0,21.0,0.0,0.0,,123.7,0.0,0.0
9140,201407,0,25.0,0.0,0.0,0.0,,254.0,38.99,31.99,1500.0,,,,,149.0,,,1000.0,,0.0,12,,0.0,,,0.0,31.0,,0.0,1.0,1500.0,,0.0571981886428283,0.0,159.97,,,1.0,116.98,,0.0,,1.0,,0.0,,1.0,,1.0,0.0,171.82,149.0,,2500.0,1500.0,,171.82,63,,,0.412255795406189,,,,1,1280.03,,-6.0,0.0,,,0.0,30.0,0.0,0.0,,,,0.0
9141,201409,1,19.0,0.0,0.0,0.0,,234.0,127.93,99.99,500.0,,76.64,,,,,,500.0,,0.0,12,,0.0,,,0.0,,101.0,0.0,,1000.0,,0.0571981886428283,0.0,199.98,189.95,,,235.88,,0.0,,,,0.0,,,,,,,,,,500.0,,,33,,,-0.354107585360257,,,,1,189.31,,,,,,,85.0,,,,,,
9142,201406,0,25.0,0.0,0.0,0.0,34.39,3100.0,,,1100.0,147.0,,444.0,9.99,1454.0,,194.0,3000.0,116.0,48.0,12,2081.0,53.0,33.21,200.77,11.0,1090.0,541.0,12.0,-1.0,1100.0,6.0,0.133832912727673,5.0,,,0.0,-1.0,,39.0,5.0,0.0,-1.0,28.0,8.0,39.99,0.0,0.0,-1.0,0.0,128.828,369.0,,3700.0,2600.0,121.215,159.28,54,143.0,205.74,0.219380082347677,0.0,2926.0,121.215,0,,16.0,-1347.0,-11.0,159.59,0.0,0.0,304.0,0.0,0.0,477.84,187.17,9.63,0.0
9143,201409,1,26.0,0.0,0.0,0.0,,197.0,68.18,,1044.72,,34.16,,,,,,1044.72,,0.0,12,,0.0,,,0.0,,,0.0,,2089.44,,0.0571981886428283,0.0,,204.99,,,477.26,,0.0,,,,0.0,,,,,,,,,,1044.72,,,38,,,-0.231735369185606,,,,1,518.49,,,,,,,91.0,,,,,,
9144,201409,0,0.0,0.0,0.0,0.0,,299.0,84.11,139.09,1000.0,,164.05,,,,55.78,,1500.0,,0.0,10,,0.0,,,0.0,,,0.0,,,,0.090634138151029,0.0,556.36,1000.41,,,329.09,,0.0,,,,0.0,,,,,,,,278.92,,,,,49,,,0.079926420595367,,,,1,591.16,,,,,,,6.0,,,,,,
9145,201408,1,59.0,0.0,0.0,1.0,66.77,620.0,114.53,59.41,2000.0,,53.44,,144.86,388.0,,,1392.0,,0.0,12,,0.0,,183.91,0.0,18.0,,0.0,31.0,2000.0,0.0,0.133832912727673,0.0,211.81,106.88,7.83,31.0,504.93,444.0,0.0,5.22,31.0,,0.0,445.78,31.0,,31.0,7.83,130.64,388.0,,2696.0,2696.0,130.64,130.64,51,182.0,243.32,0.156301087833759,7.83,,130.64,1,1009.34,,,31.0,,,1.0,7.0,1.0,1.0,261.28,440.18,,1.0
9148,201402,0,108.0,2.0,1.0,1.0,31.5,528.0,69.18,,600.0,,,,,75.0,,,,,0.0,8,,0.0,,63.0,0.0,71.0,,0.0,-27.0,2600.0,,0.090634138151029,0.0,,,,-27.0,345.93,,0.0,,-27.0,,0.0,,-27.0,,-27.0,0.0,,75.0,,3200.0,,,198.03,27,63.0,,-0.411786729965823,,,,1,1777.31,,-85.0,,,,0.0,227.0,0.0,0.0,,,,0.0
9150,201406,0,,,,,,1259.0,,,400.0,35.0,,411.0,,389.0,,,1200.0,,0.0,5,,0.0,7.19,,4.0,358.0,,5.0,0.0,1000.0,0.0,0.133832912727673,0.0,,,,-37.0,,,2.0,,0.0,21.0,3.0,,0.0,,-183.0,,122.3,326.0,,1100.0,400.0,92.612,122.3,61,,,0.357323965312407,0.0,,103.745,0,,5.0,-2121.0,-183.0,35.98,,0.0,1018.0,0.0,0.0,,,0.0,0.0
9151,201407,1,0.0,0.0,0.0,0.0,52.5,2222.0,,,2000.0,624.0,,460.0,75.74,364.0,,65.0,600.0,15.0,9.0,12,283.0,11.0,129.48,333.06,12.0,21.0,,12.0,5.0,2000.0,20.0,0.133832912727673,2.0,,,1.2,5.0,,309.0,12.0,2.4,5.0,26.0,12.0,411.22,5.0,137.94,1.0,1.2,60.21,364.0,,2300.0,2300.0,60.21,60.21,48,243.0,630.0,0.079926420595367,0.0,,60.21,0,,40.0,-5.0,1.0,921.49,,0.0,409.0,0.0,0.0,240.84,1622.2,291.76,0.0
9153,201409,1,0.0,0.0,0.0,0.0,,343.0,67.96,38.18,1000.0,,105.86,,,249.0,134.58,,1294.27,,0.0,12,,0.0,,,0.0,42.0,,0.0,-1.0,3000.0,,0.090634138151029,0.0,76.37,976.5,0.0,-1.0,67.96,,0.0,,-1.0,,0.0,,-1.0,,-3.0,,87.75,249.0,789.54,588.54,1000.0,87.75,87.75,61,,,0.357323965312407,,,,1,168.09,,-36.0,-3.0,,,0.0,13.0,0.0,0.0,,,,0.0
9155,201402,1,161.0,6.0,1.0,3.0,152.5,1024.0,63.07,160.42,786.35,651.0,57.35,,186.38,,79.67,,,,0.0,5,,0.0,216.24,352.57,0.0,,,0.0,,786.35,,0.133832912727673,0.0,662.96,141.36,,,187.94,515.0,9.0,,,,10.0,520.8,,,,,,,205.33,1572.7,,,,38,350.0,663.06,-0.231735369185606,,,,0,499.48,18.0,,,656.59,,,40.0,,,,692.28,0.0,
9156,201407,0,12.0,0.0,0.0,0.0,,2602.0,,,1500.0,1713.0,,223.0,340.92,,,332.0,,233.0,35.0,12,6128.0,37.0,356.2,,10.0,,418.0,11.0,,1500.0,58.0,0.133832912727673,2.0,,,,,,1697.0,12.0,,,15.0,12.0,1926.99,,319.92,,,,,,1500.0,1500.0,,,68,,455.75,0.648196909605187,,5852.0,,0,,43.0,,,1779.04,,,564.0,,,,779.28,58.44,
9157,201408,0,11.0,0.0,0.0,0.0,,832.0,,,1500.0,161.0,,,47.23,693.0,,,3376.67,,0.0,12,,0.0,34.67,,0.0,316.0,506.0,0.0,12.0,1500.0,0.0,0.133832912727673,0.0,,,7.1,7.0,,203.0,2.0,3.55,16.0,,4.0,300.67,16.0,,2.0,3.55,177.74,313.0,,3500.0,3253.34,177.74,177.74,63,,253.25,0.412255795406189,9.55,,159.353333333333,1,,7.0,-29.0,2.0,242.69,12.0,0.0,610.0,0.0,0.0,533.22,260.9,80.74,0.0
9158,201401,1,164.0,3.0,1.0,1.0,290.47,3651.0,104.15,493.57,700.0,3094.0,105.35,3027.0,384.32,,283.02,418.0,,182.0,45.0,6,4887.0,49.0,744.47,1187.31,12.0,,,12.0,,700.0,192.0,0.133832912727673,4.0,2362.2,526.8,,,488.82,1711.0,12.0,,,89.0,12.0,1718.45,,160.36,,,,,1348.46,1400.0,,,,45,1178.0,1723.41,-0.0304781166421273,,1672.0,,0,2063.7,96.0,,,3116.52,,,1.0,,,,2684.06,0.0,
9160,201404,0,4.0,0.0,0.0,0.0,88.22,1799.0,,7.49,2000.0,472.0,230.36,,23.86,480.0,,128.0,7695.14,18.0,5.0,12,177.0,8.0,96.97,705.76,4.0,238.0,432.0,4.0,0.0,6000.0,16.0,0.133832912727673,3.0,14.99,1612.52,0.0,0.0,,111.0,0.0,0.0,5.0,,1.0,167.02,5.0,0.0,0.0,0.0,246.088,174.0,,6000.0,3052.41,202.44,311.56,47,433.0,622.42,0.079926420595367,0.0,418.0,202.44,1,237.06,16.0,-644.0,0.0,775.76,4.05,0.0,18.0,0.0,0.0,2804.04,595.37,301.93,0.0
9161,201403,0,62.0,0.0,4.0,3.0,207.43,945.0,52.98,,500.0,363.0,10.65,,,,,,,,0.0,10,,0.0,102.87,828.2,0.0,,645.0,0.0,,500.0,,0.133832912727673,0.0,,106.5,,,87.98,,4.0,,,,7.0,,,,,,,,,500.0,500.0,,,56,720.0,284.12,0.242879678877368,,,,0,1552.35,23.0,,,413.16,,,148.0,,,,1404.82,45.31,
9162,201401,1,0.0,0.0,0.0,0.0,,185.0,35.68,,2000.0,,27.58,,,145.0,,,4590.5,,0.0,12,,0.0,,,0.0,140.0,,0.0,-19.0,3090.5,0.0,0.0571981886428283,0.0,,137.93,,-19.0,142.74,,0.0,0.0,-19.0,,0.0,,-19.0,,-19.0,,227.71,107.0,,8090.5,,,268.735,62,,,0.357323965312407,,,,1,1938.32,,-435.0,-26.0,,,0.0,140.0,0.0,0.0,6449.64,,,0.0
9163,201404,0,4.0,0.0,0.0,0.0,,273.0,26.23,83.14,800.0,,14.39,,,,21.19,,,,0.0,12,,0.0,,,0.0,,92.0,0.0,,800.0,,0.090634138151029,0.0,404.62,71.98,,,183.61,,0.0,,,,0.0,,,,,,,,105.96,800.0,800.0,,,50,,,0.156301087833759,,,,1,460.8,,,,,,,-74.0,,,,,,
