id,safra,y,VAR_1,VAR_2,VAR_3,VAR_4,VAR_5,VAR_6,VAR_7,VAR_8,VAR_9,VAR_10,VAR_11,VAR_13,VAR_14,VAR_15,VAR_17,VAR_19,VAR_20,VAR_23,VAR_24,VAR_25,VAR_27,VAR_29,VAR_30,VAR_31,VAR_33,VAR_34,VAR_35,VAR_37,VAR_38,VAR_39,VAR_40,VAR_42,VAR_46,VAR_51,VAR_52,VAR_53,VAR_54,VAR_57,VAR_59,VAR_65,VAR_66,VAR_67,VAR_71,VAR_72,VAR_74,VAR_76,VAR_77
9282,201405,0,16.0,0.0,0.0,0.0,20.15,1745.0,,,400.0,248.0,,,,,,6.0,4,49.98,100.75,1.0,561.0,,400.0,7.0,4.0,,,,,,5.0,,,,,400.0,400.0,69,103.56,,10.0,,,511.0,,105.13,0.0
9285,201402,1,151.0,2.0,1.0,1.0,122.98,2202.0,39.59,71.3,1434.37,537.0,27.99,66.65,315.0,,1434.37,22.0,12,154.99,539.93,12.0,,8.0,1434.37,32.0,2.0,185.93,55.98,8.0,118.78,178.0,8.0,8.0,8.0,315.0,,3668.74,800.0,46,225.79,1010.1,19.0,-20.0,0.0,56.0,0.0,546.3,89.82
9286,201405,0,0.0,0.0,0.0,0.0,,356.0,12.21,,500.0,,33.99,,,16.65,1000.0,0.0,12,,,0.0,,,500.0,,0.0,,135.97,,85.47,,0.0,,,,49.97,500.0,500.0,75,,1358.93,,,,118.0,,,
9287,201401,1,171.0,3.0,1.0,1.0,87.71,436.0,97.84,67.77,800.0,,,,366.0,50.18,2400.0,0.0,12,,395.4,0.0,,-7.0,800.0,0.0,0.0,474.39,,-7.0,782.72,,0.0,-7.0,-7.0,366.0,351.26,2400.0,,38,,1901.35,,-126.0,0.0,-42.0,0.0,,
9289,201409,0,0.0,0.0,0.0,0.0,104.39,464.0,43.97,57.98,400.0,,,,210.0,43.99,2500.0,0.0,3,,521.98,0.0,,5.0,1200.0,,0.0,169.96,,5.0,131.92,,0.0,5.0,5.0,210.0,175.97,1200.0,1000.0,61,,1020.07,,-52.0,0.0,14.0,0.0,,
9290,201403,1,158.0,3.0,1.0,1.0,189.09,394.0,67.95,109.81,1200.72,,161.13,,,95.51,,0.0,12,,387.68,0.0,,,1200.72,,0.0,236.6,684.52,,271.84,,0.0,,,,318.42,1200.72,1200.72,50,,17.25,,,,2.0,,,
9291,201408,0,4.0,0.0,0.0,0.0,93.19,3214.0,,,1000.0,179.0,,,,,,26.0,12,35.99,516.38,0.0,920.0,,1000.0,,11.0,,,,,,9.0,,,,,1000.0,1000.0,49,,,5.0,,,418.0,,,0.0
9293,201401,1,16.0,0.0,0.0,0.0,21.99,385.0,21.99,,1000.0,,,,,,1000.0,0.0,12,,43.98,0.0,133.0,,1000.0,,0.0,,,,109.97,,0.0,,,,,2000.0,,53,,516.1,,,,269.0,,,
9295,201409,0,43.0,0.0,0.0,2.0,151.6,2633.0,122.94,15.98,1000.0,946.0,19.79,170.32,834.0,73.36,3370.0,35.0,5,296.87,653.14,11.0,927.0,7.0,2000.0,187.0,3.0,31.97,98.96,7.0,530.85,486.0,9.0,18.0,18.0,161.0,322.91,3120.0,4740.0,50,812.75,4233.16,25.0,-9.0,0.0,89.0,0.0,799.0,0.0
9296,201405,0,30.0,0.0,0.0,0.0,134.92,1938.0,,83.97,1400.0,168.0,,355.53,825.0,191.48,2300.0,14.0,12,56.3,463.87,9.0,196.0,21.0,2400.0,31.0,2.0,335.92,,21.0,,1515.0,5.0,21.0,21.0,359.0,441.79,4784.2,5042.1,50,130.72,4344.13,3.0,-88.0,1.0,40.0,1.0,204.29,0.0
9298,201401,0,32.0,0.0,0.0,1.0,120.89,1023.0,83.2,,1329.02,305.0,,,975.0,,,0.0,10,76.53,613.97,0.0,320.0,,1329.02,0.0,0.0,,,,416.0,,5.0,,123.0,975.0,,4374.55,,39,96.88,1414.4,8.0,,0.0,194.0,0.0,38.58,0.0
9299,201404,0,168.0,3.0,1.0,1.0,,2571.0,36.86,10.54,418.82,,99.86,,,,,24.0,6,,,0.0,,,418.82,3.0,8.0,52.74,798.88,,205.57,,0.0,,,,,418.82,418.82,40,,163.18,,,,51.0,,,
9300,201402,0,0.0,0.0,0.0,0.0,,893.0,,,1300.0,213.0,,,758.0,,4400.0,0.0,12,44.88,,0.0,,31.0,1300.0,0.0,0.0,,,31.0,,,4.0,31.0,31.0,402.0,,8610.0,2770.0,56,52.71,,14.0,-137.0,3.0,893.0,3.0,52.71,99.94
9301,201403,1,0.0,0.0,0.0,0.0,99.06,720.0,,,300.0,80.0,,117.8,,,,0.0,6,17.06,345.95,0.0,,,300.0,,0.0,,,,,404.0,0.0,,,,,300.0,300.0,23,306.5,,7.0,,,473.0,,392.06,38.48
9302,201403,0,20.0,0.0,0.0,0.0,51.99,3116.0,,,1000.0,562.0,,,893.0,,,21.0,12,113.84,259.95,9.0,728.0,,1000.0,,8.0,,,,,,7.0,-98.0,19.0,893.0,,2176.92,1000.0,64,325.48,,17.0,-210.0,0.0,420.0,0.0,453.5,46.18
9303,201406,1,63.0,0.0,2.0,4.0,135.42,599.0,231.89,42.64,1000.0,,27.97,118.91,433.0,97.61,1467.33,0.0,12,,356.88,0.0,,6.0,1000.0,0.0,0.0,127.93,55.96,6.0,564.78,283.0,0.0,6.0,6.0,433.0,201.92,1489.11,1000.0,41,69.45,607.73,,-5.0,0.0,18.0,0.0,151.88,
9304,201403,1,65.0,0.0,1.0,1.0,43.14,366.0,,,1600.0,,,,353.0,95.15,,0.0,12,,194.04,0.0,,16.0,1600.0,0.0,0.0,,,16.0,,,0.0,16.0,16.0,353.0,666.05,2564.05,2564.05,40,,2229.1,,-21.0,0.0,209.0,0.0,,
9306,201407,0,0.0,0.0,0.0,0.0,44.35,1247.0,,23.98,1000.0,384.0,60.04,89.09,527.0,,4000.0,0.0,12,179.39,239.25,4.0,,12.0,1000.0,0.0,0.0,23.98,375.39,12.0,,386.0,12.0,12.0,12.0,115.0,,1500.0,2500.0,45,162.57,939.57,16.0,-126.0,0.0,40.0,0.0,275.87,0.0
9308,201407,0,15.0,0.0,0.0,0.0,,1457.0,,,800.0,361.0,,,729.0,,5312.29,0.0,5,123.57,,9.0,893.0,4.0,800.0,14.0,0.0,,,3.0,,,4.0,4.0,4.0,179.0,,5045.45,4415.15,41,238.07,,15.0,-57.0,0.0,743.0,0.0,185.76,0.0
9309,201406,0,,,,,,2746.0,,,600.0,,,,695.0,,1771.27,26.0,4,,,0.0,,3.0,600.0,2.0,5.0,,,3.0,,,0.0,3.0,3.0,280.0,,1600.0,1713.81,37,,,,-7.0,0.0,1679.0,0.0,,
9310,201406,0,16.0,0.0,0.0,0.0,,242.0,87.71,,600.0,,83.16,,,,,0.0,5,,,0.0,,,600.0,,0.0,,166.33,,350.84,,0.0,,,,,600.0,600.0,47,,1093.4,,,,90.0,,,
9312,201409,0,18.0,0.0,0.0,0.0,89.97,2729.0,23.9,,500.0,204.0,,21.18,,,1500.0,24.0,8,40.98,332.92,9.0,662.0,,2282.96,14.0,5.0,,,,167.36,21.0,5.0,,,,,,500.0,43,269.44,3062.8,5.0,,,206.0,,318.22,0.0
9313,201404,0,39.0,0.0,0.0,4.0,38.28,1075.0,,,1466.75,280.0,,37.99,483.0,34.23,2508.91,0.0,12,91.06,114.95,0.0,646.0,14.0,1466.75,0.0,0.0,,,14.0,,150.0,6.0,14.0,14.0,483.0,136.92,1466.75,1466.75,34,281.18,,20.0,-5.0,0.0,345.0,0.0,479.76,50.32
9315,201403,1,70.0,0.0,9.0,1.0,9.73,835.0,,92.57,622.49,315.0,161.3,70.42,,,,0.0,12,64.59,77.84,0.0,406.0,,622.49,,0.0,422.95,617.67,,,302.0,2.0,,,,,622.49,622.49,42,341.0,0.0,18.0,,,19.0,,1145.72,14.21
9316,201407,0,4.0,0.0,0.0,0.0,92.96,2834.0,49.99,,500.0,814.0,,24.27,109.0,35.64,1500.0,21.0,8,167.5,464.82,8.0,896.0,-16.0,500.0,8.0,17.0,,,-16.0,249.96,169.0,10.0,-16.0,-16.0,109.0,106.94,650.0,650.0,55,425.28,1540.01,20.0,-53.0,0.0,210.0,0.0,533.32,239.71
9317,201405,0,6.0,0.0,0.0,0.0,67.97,1725.0,36.99,80.12,1500.0,,,,1026.0,45.49,2000.0,8.0,12,,299.91,10.0,343.0,14.0,1500.0,41.0,1.0,329.21,,14.0,145.98,,3.0,14.0,14.0,325.0,197.99,5549.99,2500.0,42,,792.03,,-88.0,0.0,-65.0,0.0,,
9318,201403,1,21.0,0.0,0.0,0.0,,4607.0,,,1435.0,,,80.92,593.0,,,47.0,12,,,10.0,554.0,9.0,1435.0,0.0,21.0,,,9.0,,161.0,0.0,9.0,9.0,593.0,,2435.0,3435.0,72,165.75,,,-30.0,0.0,650.0,0.0,191.3,
9320,201407,0,21.0,0.0,0.0,0.0,13.19,1322.0,69.24,39.98,300.0,438.0,,35.98,,,650.0,0.0,4,110.55,65.98,7.0,160.0,,300.0,,0.0,199.93,,,346.25,34.0,12.0,,,,,300.0,500.0,37,333.57,920.33,16.0,,,30.0,,256.63,0.0
9321,201406,0,0.0,0.0,0.0,0.0,,4561.0,,,1729.88,,,,1129.0,,4649.67,80.0,12,,,10.0,,1.0,1729.88,31.0,14.0,,,0.0,,,9.0,1.0,1.0,440.0,,3649.37,1729.88,41,,,,-32.0,0.0,1011.0,0.0,,
9322,201403,0,0.0,0.0,0.0,0.0,21.19,822.0,24.78,,1275.82,396.0,,38.58,,49.87,,0.0,12,83.26,148.33,0.0,,,1275.82,,0.0,,,,123.93,290.0,4.0,,,,498.7,1275.82,1275.82,52,312.49,1390.13,7.0,,,268.0,,935.66,186.13
9325,201403,0,0.0,0.0,0.0,0.0,89.99,529.0,,67.99,799.25,,,,,,1449.98,0.0,12,,523.71,0.0,,,2299.25,5.0,0.0,384.78,,,,,0.0,,,,,949.23,799.25,42,,186.38,,,,-10.0,,,
9328,201402,0,4.0,0.0,0.0,0.0,,1181.0,,,1000.0,414.0,,,315.0,,,0.0,12,88.37,,2.0,629.0,1.0,1000.0,0.0,0.0,,,1.0,,,6.0,1.0,1.0,315.0,,3000.0,2000.0,58,233.77,,9.0,-19.0,0.0,806.0,0.0,414.48,0.0
9330,201407,0,34.0,0.0,0.0,1.0,,943.0,,56.65,1751.73,436.0,,,336.0,33.32,3000.0,0.0,12,185.25,,0.0,,3.0,2820.73,0.0,0.0,169.97,,3.0,,,5.0,3.0,3.0,336.0,99.98,3251.73,1751.73,58,182.88,172.03,7.0,-16.0,0.0,63.0,0.0,128.39,0.0
9332,201402,1,82.0,0.0,1.0,2.0,100.15,822.0,,11.42,2000.0,88.0,,19.99,805.0,22.98,5000.0,0.0,12,22.13,440.85,0.0,,337.0,2000.0,0.0,0.0,79.97,,245.0,,39.0,1.0,457.0,457.0,481.0,160.86,6500.0,,49,108.35,,8.0,-65.0,2.0,-16.0,3.0,93.67,0.0
9333,201404,0,0.0,0.0,0.0,0.0,,3267.0,95.99,,1000.0,99.0,,11.21,,,700.0,27.0,10,19.99,,5.0,,,1000.0,15.0,3.0,,,,459.99,56.0,3.0,,,,,1000.0,1000.0,56,63.06,1700.0,5.0,,,182.0,,52.14,0.0
9334,201407,0,45.0,0.0,0.0,3.0,122.19,713.0,175.4,88.64,1570.0,,31.69,256.81,243.0,138.88,,0.0,12,,842.02,0.0,,6.0,2000.0,,0.0,454.75,204.27,6.0,1048.08,1025.0,0.0,6.0,6.0,243.0,595.32,2430.0,1570.0,43,351.39,533.66,,-6.0,0.0,-52.0,0.0,510.97,
9335,201409,1,0.0,0.0,0.0,0.0,,337.0,282.4,50.89,1506.93,,299.85,,,332.29,1506.93,0.0,12,,,0.0,,,1506.93,,0.0,212.29,454.83,,294.9,,0.0,,,,1109.18,,1506.93,21,,1245.27,,,,-18.0,,,
9336,201406,1,4.0,0.0,0.0,0.0,,179.0,,,1175.04,,83.27,,,,,0.0,12,,,0.0,138.0,,1175.04,,0.0,,416.39,,,,0.0,,,,,1175.04,1175.04,46,,967.11,,,,179.0,,,
9338,201402,0,29.0,0.0,0.0,0.0,45.93,1355.0,,,1500.0,,,59.6,1469.0,,1300.0,0.0,12,,367.44,4.0,,-6.0,2000.0,32.0,0.0,,,-6.0,,302.0,3.0,-6.0,-6.0,302.0,,5600.0,800.0,42,155.53,2220.0,,-330.0,0.0,320.0,0.0,221.28,
9339,201409,0,0.0,0.0,0.0,0.0,39.98,551.0,,31.99,683.86,,,6.23,,23.99,683.86,0.0,9,,79.97,0.0,,,2735.44,,0.0,95.97,,,,28.0,0.0,,,,95.97,,683.86,20,37.08,,,,,32.0,,3.99,
9340,201407,0,20.0,0.0,0.0,0.0,,2690.0,,,1500.0,260.0,85.97,,,,,15.0,12,101.84,,10.0,10.0,,1500.0,13.0,11.0,,257.92,,,,7.0,,,,,1500.0,1500.0,36,46.48,1608.43,5.0,,,133.0,,0.0,0.0
9341,201402,0,0.0,0.0,0.0,0.0,47.38,865.0,23.98,,1000.0,259.0,,86.2,,24.66,1500.0,0.0,12,50.2,331.66,0.0,,,1000.0,,0.0,,,,71.96,368.0,4.0,,,,73.98,2000.0,1500.0,49,238.15,,8.0,,,203.0,,262.61,141.72
9343,201404,0,52.0,0.0,0.0,2.0,15.74,996.0,19.99,,600.0,255.0,42.27,,,61.64,,0.0,12,67.98,62.99,0.0,584.0,,600.0,,0.0,,248.69,,139.96,,7.0,,,,229.92,600.0,600.0,50,184.0,901.34,20.0,,,39.0,,723.73,66.66
9344,201401,0,0.0,0.0,0.0,0.0,,1486.0,,59.99,1000.0,599.0,,,,140.61,,1.0,12,110.82,,5.0,,,1000.0,,3.0,59.99,,,,,1.0,,,,907.04,2000.0,,53,688.14,2363.14,8.0,,,1.0,,573.45,286.81
9346,201407,0,,,,,,3178.0,,,1000.0,,,,422.0,,800.0,15.0,7,,,3.0,,-6.0,1000.0,3.0,7.0,,,-6.0,,,1.0,-6.0,-6.0,146.0,,2500.0,1000.0,41,,,,-163.0,0.0,1226.0,0.0,,
9347,201405,1,51.0,0.0,0.0,1.0,,251.0,140.08,61.98,350.0,,103.32,,,,,0.0,10,,,0.0,,,350.0,,0.0,343.92,514.81,,440.83,,0.0,,,,,350.0,350.0,43,,247.02,,,,-14.0,,,
9348,201408,0,34.0,0.0,0.0,3.0,,356.0,86.48,91.22,2000.0,,,,,33.79,,0.0,12,,,0.0,136.0,,4000.0,,0.0,264.94,,,345.92,,0.0,,,,209.9,2000.0,2000.0,48,,2235.33,,,,1.0,,,
9350,201403,0,77.0,0.0,3.0,2.0,46.65,418.0,,23.23,320.0,,,,,33.32,600.0,0.0,12,,139.95,0.0,88.0,,320.0,,0.0,162.61,,,,,0.0,,,,99.97,320.0,320.0,50,,684.0,,,,-76.0,,,
9351,201403,0,0.0,0.0,0.0,0.0,,3006.0,,,1000.0,322.0,,,395.0,,1200.0,45.0,12,60.71,,8.0,,6.0,2600.0,7.0,6.0,,,6.0,,,9.0,6.0,6.0,395.0,,1000.0,1000.0,44,404.64,,8.0,-10.0,0.0,803.0,0.0,338.44,163.61
9352,201408,0,21.0,0.0,0.0,0.0,62.39,415.0,79.98,37.98,1500.0,,35.99,,119.0,133.95,1500.0,0.0,12,,62.39,0.0,194.0,-9.0,1500.0,,0.0,75.97,71.99,-9.0,159.97,,0.0,-9.0,-9.0,119.0,227.92,2000.0,2000.0,61,,528.07,,-32.0,0.0,70.0,0.0,,
9353,201408,0,34.0,0.0,0.0,3.0,32.0,3282.0,48.05,34.67,1134.24,318.0,19.48,130.45,,39.13,,41.0,12,63.22,202.4,7.0,323.0,,2268.48,7.0,15.0,242.69,56.96,,336.35,570.0,5.0,,,,273.91,1134.24,1134.24,59,433.94,586.46,13.0,,,-27.0,,873.88,74.39
9354,201403,0,16.0,0.0,0.0,0.0,25.97,3707.0,48.46,20.41,500.0,209.0,,29.97,,51.97,,60.0,6,57.33,71.97,9.0,222.0,,500.0,19.0,10.0,121.92,,,214.94,87.0,10.0,,,,131.97,500.0,500.0,70,165.42,2639.5,14.0,,,6.0,,157.72,0.0
9355,201404,0,3.0,0.0,0.0,0.0,119.81,1744.0,85.62,5.98,2000.0,674.0,127.65,122.99,737.0,111.95,16400.0,8.0,12,153.3,653.78,12.0,3.0,8.0,6000.0,80.0,1.0,5.98,697.8,8.0,513.14,597.0,10.0,8.0,8.0,299.0,559.83,10495.96,9000.0,47,524.45,0.0,40.0,-5058.0,0.0,9.0,0.0,478.23,75.97
9356,201408,0,47.0,0.0,0.0,1.0,,2872.0,25.38,90.47,1000.0,991.0,36.15,269.01,,,,29.0,12,224.61,,4.0,865.0,,1000.0,7.0,9.0,398.39,253.05,,203.04,1262.0,9.0,,,,,1000.0,1000.0,40,884.83,5412.9,41.0,,,-49.0,,1898.19,447.05
9360,201405,1,160.0,3.0,1.0,1.0,47.48,1125.0,23.98,,2311.28,714.0,36.67,23.54,753.0,29.99,6000.0,0.0,12,245.21,141.95,0.0,,22.0,2311.28,0.0,0.0,,256.69,10.0,47.97,109.0,11.0,22.0,22.0,402.0,89.99,6632.26,5084.94,42,486.32,482.72,21.0,-25.0,1.0,49.0,1.0,502.06,205.47
9364,201409,0,21.0,0.0,0.0,0.0,68.31,766.0,,154.68,500.0,276.0,46.83,210.8,,,1500.0,0.0,6,52.81,154.97,0.0,458.0,,1500.0,,0.0,530.62,327.81,,,415.0,1.0,,,,,,500.0,65,656.32,760.18,23.0,,,-55.0,,766.09,133.21
9365,201404,1,67.0,0.0,1.0,1.0,95.68,418.0,46.79,143.94,791.49,,,,,115.99,,0.0,12,,217.12,0.0,,,791.49,,0.0,143.94,,,233.98,,0.0,,,,187.99,791.49,791.49,20,,801.47,,,,78.0,,,
9366,201403,1,,,,,,,,,500.0,,,,321.0,,,0.0,5,,,0.0,,50.0,1400.0,0.0,0.0,,,50.0,,,0.0,50.0,50.0,74.0,,1750.0,500.0,55,,940.02,,-79.0,2.0,,2.0,,
9369,201407,0,112.0,1.0,1.0,3.0,15.96,684.0,120.97,96.95,500.0,,14.99,102.35,,,,0.0,8,,15.96,0.0,295.0,,500.0,,0.0,335.84,29.99,,120.97,318.0,0.0,,,,,500.0,500.0,21,182.11,482.4,,,,8.0,,523.02,
9372,201405,1,14.0,0.0,0.0,0.0,73.09,435.0,,,1818.5,,,,246.0,34.99,500.0,0.0,12,,511.63,0.0,349.0,11.0,1818.5,,0.0,,,11.0,,,0.0,11.0,11.0,246.0,69.98,2818.5,1818.5,57,,,,-22.0,0.0,339.0,0.0,,
9373,201403,0,16.0,0.0,0.0,0.0,48.64,390.0,60.26,122.62,800.35,,51.47,,,,1300.0,0.0,10,,145.95,0.0,218.0,,2200.35,,0.0,327.89,205.89,,120.53,,0.0,,,,,800.35,2100.35,42,,1189.26,,,,29.0,,,
9374,201401,0,14.0,0.0,0.0,0.0,69.18,4716.0,48.78,67.76,1500.0,202.0,75.73,74.46,419.0,49.29,3800.0,27.0,10,58.48,255.92,0.0,656.0,9.0,1500.0,0.0,7.0,293.9,219.01,9.0,153.96,188.0,3.0,9.0,9.0,244.0,213.14,4000.0,2200.0,51,228.59,564.28,13.0,-142.0,0.0,37.0,0.0,326.57,0.0
9377,201402,1,173.0,3.0,1.0,1.0,,178.0,20.9,151.09,1200.72,,206.85,,,,1200.72,0.0,12,,,0.0,,,1200.72,,0.0,711.59,337.81,,167.2,,0.0,,,,,1200.72,,45,,1442.35,,,,4.0,,,
9378,201408,0,59.0,0.0,0.0,2.0,89.38,1762.0,,,1000.0,,57.98,50.37,532.0,,1300.0,6.0,12,,446.93,6.0,626.0,21.0,1000.0,16.0,3.0,,405.86,21.0,,220.0,4.0,29.0,29.0,279.0,,2200.0,1000.0,63,102.52,84.14,,-1204.0,1.0,28.0,1.0,386.66,
9379,201405,0,0.0,0.0,0.0,0.0,,1980.0,,,1500.0,996.0,,191.05,1098.0,,1000.0,13.0,12,221.25,,11.0,,5.0,1500.0,5.0,4.0,,,1.0,,1257.0,11.0,62.0,62.0,582.0,,2500.0,3500.0,55,386.08,,44.0,-4.0,0.0,674.0,0.0,1217.75,48.88
9380,201405,0,0.0,0.0,0.0,0.0,209.39,3364.0,68.89,,1000.0,,,88.66,379.0,77.17,4500.0,54.0,12,,1267.5,10.0,,3.0,1000.0,8.0,6.0,,,3.0,482.23,476.0,9.0,3.0,3.0,379.0,617.36,2500.0,1000.0,57,0.0,2485.58,,-38.0,0.0,108.0,0.0,76.07,
9382,201409,0,20.0,0.0,0.0,0.0,,242.0,135.45,,1000.0,,107.97,,32.0,,3000.0,0.0,8,,,0.0,,1.0,4500.0,,0.0,,431.9,1.0,521.87,,0.0,1.0,1.0,32.0,,500.0,1500.0,43,,1374.28,,,0.0,91.0,0.0,,
9384,201406,0,46.0,0.0,0.0,1.0,,237.0,24.99,99.07,1000.0,,24.99,,,,1500.0,0.0,12,,,0.0,,,1000.0,,0.0,493.54,49.98,,49.99,,0.0,,,,,1000.0,1000.0,48,,1490.01,,,,-79.0,,,
9385,201406,0,24.0,0.0,0.0,0.0,35.87,471.0,,,600.0,,,,,,,0.0,10,,251.09,0.0,377.0,,1900.0,,0.0,,,,,,0.0,,,,,600.0,600.0,43,,,,,,471.0,,,
9387,201402,1,166.0,3.0,1.0,1.0,43.87,549.0,6.8,54.2,1000.0,,,39.42,,53.18,,0.0,12,,219.42,0.0,,,1000.0,,0.0,271.07,,,34.0,197.0,0.0,,,,265.94,2000.0,,37,,311.79,,,,13.0,,,
9388,201409,1,82.0,0.0,1.0,1.0,61.84,551.0,,59.54,1000.0,,,73.14,369.0,172.19,2600.0,0.0,12,,347.0,0.0,,28.0,2400.0,0.0,0.0,476.32,,15.0,,331.0,0.0,28.0,28.0,369.0,1181.38,400.0,1000.0,52,0.0,253.99,,-7.0,1.0,5.0,1.0,78.58,
9389,201401,0,0.0,0.0,0.0,0.0,74.79,3365.0,,45.37,1000.0,796.0,29.96,79.84,698.0,25.99,2700.0,40.0,10,163.94,430.27,11.0,,0.0,1000.0,60.0,23.0,317.59,203.84,0.0,,339.0,11.0,0.0,1.0,364.0,129.96,2400.0,2200.0,54,628.38,1643.18,27.0,-31.0,0.0,-13.0,0.0,617.95,260.52
9390,201409,0,0.0,0.0,0.0,0.0,,1091.0,,,1674.03,126.0,,,387.0,,6302.96,0.0,6,26.42,,0.0,,6.0,2274.03,,0.0,,,6.0,,,5.0,6.0,6.0,156.0,,5226.67,3700.7,41,,,14.0,-232.0,0.0,939.0,0.0,,57.01
9391,201402,0,19.0,0.0,0.0,0.0,35.06,1711.0,36.45,,1500.0,,68.61,103.97,361.0,31.25,1400.0,7.0,12,,261.44,12.0,72.0,4.0,1500.0,42.0,1.0,,248.43,0.0,227.21,508.0,10.0,4.0,4.0,361.0,218.75,3000.0,700.0,59,74.4,892.84,,-19.0,0.0,74.0,0.0,180.88,
9392,201409,0,0.0,0.0,0.0,0.0,49.17,363.0,,71.0,700.0,,55.39,,,62.03,700.0,0.0,12,,241.93,0.0,,,1400.0,,0.0,218.0,264.31,,,,0.0,,,,254.27,,700.0,37,,49.71,,,,-8.0,,,
9393,201405,1,105.0,2.0,1.0,4.0,15.5,2803.0,87.47,,300.0,335.0,,95.05,,30.65,201.09,9.0,6,69.49,31.0,0.0,,,300.0,4.0,26.0,,,,371.93,520.0,8.0,,,,91.97,611.07,300.0,36,328.22,970.75,27.0,,,192.0,,563.34,45.15
9394,201401,0,0.0,0.0,0.0,0.0,,975.0,,,2627.66,503.0,,51.96,546.0,,1300.0,0.0,12,158.74,,0.0,,6.0,2627.66,0.0,0.0,,,6.0,,50.0,6.0,6.0,6.0,365.0,,5255.32,1200.0,34,304.27,,12.0,-3.0,0.0,681.0,0.0,337.72,65.9
9396,201402,0,0.0,0.0,0.0,0.0,,306.0,38.61,35.9,600.0,,13.49,,289.0,30.63,1200.0,0.0,12,,,0.0,,0.0,600.0,0.0,0.0,197.98,53.98,0.0,234.29,,0.0,0.0,0.0,289.0,154.41,1700.0,1000.0,48,,820.17,,-27.0,0.0,1.0,0.0,,
9397,201409,0,9.0,0.0,0.0,0.0,,165.0,49.85,,700.0,,77.48,,,,700.0,0.0,12,,,0.0,2.0,,2100.0,,0.0,,154.98,,348.95,,0.0,,,,,,700.0,71,,1379.32,,,,132.0,,,
9399,201405,0,24.0,0.0,0.0,0.0,,3173.0,,,670.0,1272.0,,96.36,,,,44.0,4,410.52,,12.0,759.0,,670.0,181.0,4.0,,,,,340.0,10.0,,,,,670.0,670.0,63,124.85,,31.0,,,588.0,,190.91,0.0
9401,201409,0,,,,,,2471.0,,,400.0,,,,453.0,,1100.0,7.0,12,,,0.0,,52.0,700.0,0.0,2.0,,,52.0,,,0.0,52.0,52.0,453.0,,350.0,400.0,63,,,,-45.0,3.0,2471.0,3.0,,
9402,201402,0,0.0,0.0,0.0,0.0,87.52,4403.0,54.17,26.98,1000.0,769.0,56.57,,399.0,,2400.0,53.0,12,167.72,487.8,6.0,,14.0,1000.0,20.0,27.0,114.96,282.87,14.0,177.95,,9.0,14.0,14.0,399.0,,2000.0,1700.0,48,500.96,970.1,22.0,-67.0,0.0,68.0,0.0,409.99,0.0
9404,201409,1,0.0,0.0,0.0,0.0,,262.0,62.25,,2000.0,,65.3,,,,2000.0,0.0,12,,,0.0,,,6000.0,,0.0,,107.94,,311.26,,0.0,,,,,,2000.0,35,,2332.17,,,,133.0,,,
9406,201408,1,0.0,0.0,0.0,0.0,,111.0,31.93,30.57,1010.49,,,,,,,0.0,12,,,0.0,,,2020.98,,0.0,122.28,,,223.51,,0.0,,,,,1010.49,1010.49,21,,148.77,,,,38.0,,,
9407,201408,0,35.0,0.0,0.0,2.0,106.61,1079.0,,39.98,1500.0,626.0,19.99,61.57,553.0,86.2,3000.0,0.0,12,153.26,319.86,0.0,700.0,17.0,1500.0,0.0,0.0,119.94,19.99,17.0,,307.0,7.0,17.0,17.0,191.0,472.81,6755.32,6000.0,46,392.06,1140.07,17.0,-151.0,0.0,80.0,0.0,615.64,0.0
9408,201405,0,34.0,0.0,0.0,5.0,297.57,1000.0,,41.22,1000.0,476.0,77.32,22.19,,120.47,,0.0,12,153.84,601.84,0.0,718.0,,1000.0,,0.0,288.54,231.96,,,66.0,7.0,,,,240.94,1000.0,1000.0,61,246.12,782.24,29.0,,,-88.0,,221.01,77.13
9409,201403,0,0.0,0.0,0.0,0.0,,4805.0,,79.98,2200.0,,,60.0,725.0,,3959.25,8.0,12,,,0.0,,4.0,2200.0,0.0,38.0,79.98,,4.0,,120.0,0.0,4.0,4.0,365.0,,4033.52,1500.0,46,177.37,,,-87.0,0.0,37.0,0.0,193.06,
9410,201407,0,4.0,0.0,0.0,0.0,,1053.0,51.42,,1456.34,573.0,,33.55,,,250.0,0.0,12,116.47,,0.0,669.0,,1956.34,0.0,0.0,,,,360.0,151.0,9.0,,,,,1906.34,1706.34,53,283.15,771.48,19.0,,,197.0,,284.76,111.66
9412,201409,0,14.0,0.0,0.0,0.0,19.48,467.0,,,3000.0,,55.98,23.69,144.0,,3000.0,0.0,12,,136.36,0.0,47.0,1.0,9000.0,,0.0,,167.95,1.0,,125.0,0.0,1.0,1.0,144.0,,1516.15,4516.15,64,,810.14,,-1.0,0.0,144.0,0.0,,
9414,201404,0,,,,,,1287.0,,,1963.72,,,,361.0,,5568.52,0.0,12,,,3.0,,5.0,1963.72,6.0,0.0,,,-4.0,,,0.0,5.0,5.0,361.0,,3997.98,1963.72,61,0.0,,,-185.0,0.0,1287.0,0.0,0.0,
